"","common_name1","id","nutrient","food_desc","food_group","notes","ph_ranking","trace","units","value","genus","common_name2","scientific_name1","scientific_name2","family","order","class","phylum","kingdom","algae_type","raw","dried"
"2160","kombu","09018","Valine","Algae, kombu, ""Mitsuishi-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"mg",370,"saccharina","enaga oni kombu","Saccharina diabolica","Laminaria diabolica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2161","kombu","09018","Valine","Algae, kombu, ""Mitsuishi-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"mg",370,"saccharina","naga kombu","Saccharina longissima","Laminaria longissima","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2162","kombu","09015","Histidine","Algae, kombu, ""Naga-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"mg",140,"saccharina","mitsuishi kombu","Saccharina angustata","Laminaria angustata","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2163","kombu","09015","Histidine","Algae, kombu, ""Naga-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"mg",140,"saccharina","ma kombu","Saccharina japonica","Laminaria jaonica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2164","kombu","09015","Histidine","Algae, kombu, ""Naga-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"mg",140,"saccharina","gagome kombu","Saccharina sculpera","Kjellmaniella crassifolia","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2165","kombu","09015","Histidine","Algae, kombu, ""Naga-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"mg",140,"saccharina","rishiri kombu","Saccharina ochotensis","Laminaria ochotensis","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2166","kombu","09015","Histidine","Algae, kombu, ""Naga-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"mg",140,"saccharina","hosome kombu","Saccharina religiosa　","Laminaria religiosa","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2167","kombu","09015","Histidine","Algae, kombu, ""Naga-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"mg",140,"saccharina","enaga oni kombu","Saccharina diabolica","Laminaria diabolica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2168","kombu","09015","Histidine","Algae, kombu, ""Naga-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"mg",140,"saccharina","naga kombu","Saccharina longissima","Laminaria longissima","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2169","kombu","09019","Valine","Algae, kombu, ""Rishiri-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"mg",380,"saccharina","mitsuishi kombu","Saccharina angustata","Laminaria angustata","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2170","kombu","09019","Valine","Algae, kombu, ""Rishiri-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"mg",380,"saccharina","ma kombu","Saccharina japonica","Laminaria jaonica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2171","kombu","09019","Valine","Algae, kombu, ""Rishiri-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"mg",380,"saccharina","gagome kombu","Saccharina sculpera","Kjellmaniella crassifolia","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2172","kombu","09019","Valine","Algae, kombu, ""Rishiri-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"mg",380,"saccharina","rishiri kombu","Saccharina ochotensis","Laminaria ochotensis","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2173","kombu","09019","Valine","Algae, kombu, ""Rishiri-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"mg",380,"saccharina","hosome kombu","Saccharina religiosa　","Laminaria religiosa","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2174","kombu","09019","Valine","Algae, kombu, ""Rishiri-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"mg",380,"saccharina","enaga oni kombu","Saccharina diabolica","Laminaria diabolica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2175","kombu","09019","Valine","Algae, kombu, ""Rishiri-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"mg",380,"saccharina","naga kombu","Saccharina longissima","Laminaria longissima","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2176","kombu","09020","Magnesium","Algae, kombu, ""Kizami-kombu"" (dried and cut into thin strips)","Algae",NA,"Medium",FALSE,"mg",720,"saccharina","mitsuishi kombu","Saccharina angustata","Laminaria angustata","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2177","kombu","09020","Magnesium","Algae, kombu, ""Kizami-kombu"" (dried and cut into thin strips)","Algae",NA,"Medium",FALSE,"mg",720,"saccharina","ma kombu","Saccharina japonica","Laminaria jaonica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2178","kombu","09020","Magnesium","Algae, kombu, ""Kizami-kombu"" (dried and cut into thin strips)","Algae",NA,"Medium",FALSE,"mg",720,"saccharina","gagome kombu","Saccharina sculpera","Kjellmaniella crassifolia","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2179","kombu","09020","Magnesium","Algae, kombu, ""Kizami-kombu"" (dried and cut into thin strips)","Algae",NA,"Medium",FALSE,"mg",720,"saccharina","rishiri kombu","Saccharina ochotensis","Laminaria ochotensis","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2180","kombu","09020","Magnesium","Algae, kombu, ""Kizami-kombu"" (dried and cut into thin strips)","Algae",NA,"Medium",FALSE,"mg",720,"saccharina","hosome kombu","Saccharina religiosa　","Laminaria religiosa","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2181","kombu","09020","Magnesium","Algae, kombu, ""Kizami-kombu"" (dried and cut into thin strips)","Algae",NA,"Medium",FALSE,"mg",720,"saccharina","enaga oni kombu","Saccharina diabolica","Laminaria diabolica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2182","kombu","09020","Magnesium","Algae, kombu, ""Kizami-kombu"" (dried and cut into thin strips)","Algae",NA,"Medium",FALSE,"mg",720,"saccharina","naga kombu","Saccharina longissima","Laminaria longissima","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2183","kombu","09023","Vitamin E (β)","Algae, kombu, ""Tsukudani"" (simmered in soy sauce and sugar)","Algae","Sample: with sesame seeds","Medium",FALSE,"mg",0,"saccharina","mitsuishi kombu","Saccharina angustata","Laminaria angustata","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,NA
"2184","kombu","09023","Vitamin E (β)","Algae, kombu, ""Tsukudani"" (simmered in soy sauce and sugar)","Algae","Sample: with sesame seeds","Medium",FALSE,"mg",0,"saccharina","ma kombu","Saccharina japonica","Laminaria jaonica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,NA
"2185","kombu","09023","Vitamin E (β)","Algae, kombu, ""Tsukudani"" (simmered in soy sauce and sugar)","Algae","Sample: with sesame seeds","Medium",FALSE,"mg",0,"saccharina","gagome kombu","Saccharina sculpera","Kjellmaniella crassifolia","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,NA
"2186","kombu","09023","Vitamin E (β)","Algae, kombu, ""Tsukudani"" (simmered in soy sauce and sugar)","Algae","Sample: with sesame seeds","Medium",FALSE,"mg",0,"saccharina","rishiri kombu","Saccharina ochotensis","Laminaria ochotensis","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,NA
"2187","kombu","09023","Vitamin E (β)","Algae, kombu, ""Tsukudani"" (simmered in soy sauce and sugar)","Algae","Sample: with sesame seeds","Medium",FALSE,"mg",0,"saccharina","hosome kombu","Saccharina religiosa　","Laminaria religiosa","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,NA
"2188","kombu","09023","Vitamin E (β)","Algae, kombu, ""Tsukudani"" (simmered in soy sauce and sugar)","Algae","Sample: with sesame seeds","Medium",FALSE,"mg",0,"saccharina","enaga oni kombu","Saccharina diabolica","Laminaria diabolica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,NA
"2189","kombu","09023","Vitamin E (β)","Algae, kombu, ""Tsukudani"" (simmered in soy sauce and sugar)","Algae","Sample: with sesame seeds","Medium",FALSE,"mg",0,"saccharina","naga kombu","Saccharina longissima","Laminaria longissima","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,NA
"2190","kombu","09020","Calcium","Algae, kombu, ""Kizami-kombu"" (dried and cut into thin strips)","Algae",NA,"High",FALSE,"mg",940,"saccharina","mitsuishi kombu","Saccharina angustata","Laminaria angustata","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2191","kombu","09020","Calcium","Algae, kombu, ""Kizami-kombu"" (dried and cut into thin strips)","Algae",NA,"High",FALSE,"mg",940,"saccharina","ma kombu","Saccharina japonica","Laminaria jaonica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2192","kombu","09020","Calcium","Algae, kombu, ""Kizami-kombu"" (dried and cut into thin strips)","Algae",NA,"High",FALSE,"mg",940,"saccharina","gagome kombu","Saccharina sculpera","Kjellmaniella crassifolia","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2193","kombu","09020","Calcium","Algae, kombu, ""Kizami-kombu"" (dried and cut into thin strips)","Algae",NA,"High",FALSE,"mg",940,"saccharina","rishiri kombu","Saccharina ochotensis","Laminaria ochotensis","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2194","kombu","09020","Calcium","Algae, kombu, ""Kizami-kombu"" (dried and cut into thin strips)","Algae",NA,"High",FALSE,"mg",940,"saccharina","hosome kombu","Saccharina religiosa　","Laminaria religiosa","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2195","kombu","09020","Calcium","Algae, kombu, ""Kizami-kombu"" (dried and cut into thin strips)","Algae",NA,"High",FALSE,"mg",940,"saccharina","enaga oni kombu","Saccharina diabolica","Laminaria diabolica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2196","kombu","09020","Calcium","Algae, kombu, ""Kizami-kombu"" (dried and cut into thin strips)","Algae",NA,"High",FALSE,"mg",940,"saccharina","naga kombu","Saccharina longissima","Laminaria longissima","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2197","kombu","09019","Dietary fiber (total)","Algae, kombu, ""Rishiri-kombu"", dried","Algae","Estimation from 09017","Medium",FALSE,"g",31.4,"saccharina","mitsuishi kombu","Saccharina angustata","Laminaria angustata","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2198","kombu","09019","Dietary fiber (total)","Algae, kombu, ""Rishiri-kombu"", dried","Algae","Estimation from 09017","Medium",FALSE,"g",31.4,"saccharina","ma kombu","Saccharina japonica","Laminaria jaonica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2199","kombu","09019","Dietary fiber (total)","Algae, kombu, ""Rishiri-kombu"", dried","Algae","Estimation from 09017","Medium",FALSE,"g",31.4,"saccharina","gagome kombu","Saccharina sculpera","Kjellmaniella crassifolia","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2200","kombu","09019","Dietary fiber (total)","Algae, kombu, ""Rishiri-kombu"", dried","Algae","Estimation from 09017","Medium",FALSE,"g",31.4,"saccharina","rishiri kombu","Saccharina ochotensis","Laminaria ochotensis","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2201","kombu","09019","Dietary fiber (total)","Algae, kombu, ""Rishiri-kombu"", dried","Algae","Estimation from 09017","Medium",FALSE,"g",31.4,"saccharina","hosome kombu","Saccharina religiosa　","Laminaria religiosa","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2202","kombu","09019","Dietary fiber (total)","Algae, kombu, ""Rishiri-kombu"", dried","Algae","Estimation from 09017","Medium",FALSE,"g",31.4,"saccharina","enaga oni kombu","Saccharina diabolica","Laminaria diabolica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2203","kombu","09019","Dietary fiber (total)","Algae, kombu, ""Rishiri-kombu"", dried","Algae","Estimation from 09017","Medium",FALSE,"g",31.4,"saccharina","naga kombu","Saccharina longissima","Laminaria longissima","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2204","kombu","09013","Phosphorus","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae",NA,"Low",FALSE,"mg",340,"saccharina","mitsuishi kombu","Saccharina angustata","Laminaria angustata","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2205","kombu","09013","Phosphorus","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae",NA,"Low",FALSE,"mg",340,"saccharina","ma kombu","Saccharina japonica","Laminaria jaonica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2206","kombu","09013","Phosphorus","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae",NA,"Low",FALSE,"mg",340,"saccharina","gagome kombu","Saccharina sculpera","Kjellmaniella crassifolia","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2207","kombu","09013","Phosphorus","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae",NA,"Low",FALSE,"mg",340,"saccharina","rishiri kombu","Saccharina ochotensis","Laminaria ochotensis","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2208","kombu","09013","Phosphorus","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae",NA,"Low",FALSE,"mg",340,"saccharina","hosome kombu","Saccharina religiosa　","Laminaria religiosa","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2209","kombu","09013","Phosphorus","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae",NA,"Low",FALSE,"mg",340,"saccharina","enaga oni kombu","Saccharina diabolica","Laminaria diabolica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2210","kombu","09013","Phosphorus","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae",NA,"Low",FALSE,"mg",340,"saccharina","naga kombu","Saccharina longissima","Laminaria longissima","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2211","kombu","09021","Histidine","Algae, kombu, ""Kezuri-kombu"" (dried and thinly shaved)","Algae",NA,NA,FALSE,"mg",110,"saccharina","mitsuishi kombu","Saccharina angustata","Laminaria angustata","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2212","kombu","09021","Histidine","Algae, kombu, ""Kezuri-kombu"" (dried and thinly shaved)","Algae",NA,NA,FALSE,"mg",110,"saccharina","ma kombu","Saccharina japonica","Laminaria jaonica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2213","kombu","09021","Histidine","Algae, kombu, ""Kezuri-kombu"" (dried and thinly shaved)","Algae",NA,NA,FALSE,"mg",110,"saccharina","gagome kombu","Saccharina sculpera","Kjellmaniella crassifolia","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2214","kombu","09021","Histidine","Algae, kombu, ""Kezuri-kombu"" (dried and thinly shaved)","Algae",NA,NA,FALSE,"mg",110,"saccharina","rishiri kombu","Saccharina ochotensis","Laminaria ochotensis","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2215","kombu","09021","Histidine","Algae, kombu, ""Kezuri-kombu"" (dried and thinly shaved)","Algae",NA,NA,FALSE,"mg",110,"saccharina","hosome kombu","Saccharina religiosa　","Laminaria religiosa","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2216","kombu","09021","Histidine","Algae, kombu, ""Kezuri-kombu"" (dried and thinly shaved)","Algae",NA,NA,FALSE,"mg",110,"saccharina","enaga oni kombu","Saccharina diabolica","Laminaria diabolica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2217","kombu","09021","Histidine","Algae, kombu, ""Kezuri-kombu"" (dried and thinly shaved)","Algae",NA,NA,FALSE,"mg",110,"saccharina","naga kombu","Saccharina longissima","Laminaria longissima","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2218","kombu","09023","Vitamin B5 (pantothenic acid)","Algae, kombu, ""Tsukudani"" (simmered in soy sauce and sugar)","Algae","Sample: with sesame seeds","Medium",FALSE,"mg",0.12,"saccharina","mitsuishi kombu","Saccharina angustata","Laminaria angustata","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,NA
